aoa,cl,cd
15.5762,0.896412,0.00934305
14.0678,0.977195,0.01009088
13.202,1.08436,0.01147041
12.2424,1.43062,0.0
11.3423,1.37128,0.01818899
10.4101,1.32679,0.01629891
8.25507,1.12236,0.01195959
6.06803,0.94594,0.00969105
5.07049,0.82392,0.0088337
4.00892,0.729929,0.00800869
3.17216,0.622743,0.00545046
1.9499,0.540285,0.00432864
1.46701,0.466076,0.00432678
0.920159,0.428143,0.00432473
0.018881,0.306104,0.00421889
-0.399571,0.250031,0.00450236
-1.4938,0.126335,0.00683744
-2.073,0.073553,0.00683772
-3.07072,-0.036956,0.00734647
-4.39087,-0.246416,0.00852477
-7.06197,-0.480681,0.0
