aoa,cl,cd
16.5644,1.19653,0.01226585
15.4431,1.38831,0.01634765
14.6749,1.45553,0.0
13.2056,1.37681,0.01606721
12.3751,1.32596,0.01475708
11.1938,1.20949,0.01240089
10.5555,1.12419,0.01151207
8.22354,0.920694,0.0094492
6.37124,0.707331,0.00776441
5.15726,0.576001,0.00692475
4.29514,0.457814,0.00656273
3.27241,0.355998,0.00608358
2.25004,0.232846,0.00586022
1.57841,0.178621,0.00504921
1.09881,0.132621,0.00460242
0.044402,-0.002047,0.00425636
-0.914561,-0.112109,0.00438261
-1.32985,-0.171233,0.00496928
-1.84157,-0.222178,0.00575755
-2.96131,-0.324099,0.00589174
-3.88783,-0.460433,0.00638485
-5.87096,-0.679048,0.00749406
-8.20782,-0.892897,0.00902167
-9.96753,-1.10171,0.01017155
