aoa,cl,cd
16.2681,1.1141,0.0100712
15.336,1.38729,0.0
14.6265,1.42984,0.0
14.2717,1.44948,0.0
13.497,1.44786,0.0
12.3335,1.36939,0.0
10.3606,1.17805,0.01054659
8.1919,0.904836,0.00852463
6.21716,0.677359,0.00714408
4.33883,0.453087,0.00645785
3.04407,0.345022,0.00623511
2.23385,0.2353,0.00538316
1.16473,0.115735,0.00445541
0.128017,0.007618,0.00438437
-0.941549,-0.116899,0.00452456
-1.91396,-0.226688,0.00544408
-2.78969,-0.344686,0.006052
-4.05362,-0.462708,0.00676742
-6.1292,-0.695524,0.00765241
-8.10825,-0.92349,0.00929651
-10.1522,-1.13512,0.01142337
-12.0016,-1.314,0.01410846
