cl,cm
1.2059,-0.0298375
1.10809,-0.0290325
0.907548,-0.031091
0.676391,-0.035193
0.456402,-0.03032175
0.23785,-0.03279225
0.020825,-0.02995825
-0.199557,-0.02998075
-0.415231,-0.03000275
-0.651982,-0.03206925
