aoa,cl,cd
11.9958,0.805861,0.00899909
10.844,0.867914,0.00950567
10.49,1.07026,0.0
9.75472,1.05562,0.0
8.89191,0.99202,0.01117819
8.02939,0.885978,0.00966967
5.75983,0.672209,0.00790798
4.92873,0.561198,0.00743119
3.90541,0.448532,0.00671436
3.71374,0.399537,0.00657531
2.75375,0.339108,0.00641675
1.89023,0.201884,0.00549305
1.31407,0.161035,0.00485245
0.930095,0.110379,0.00433766
-1.37507,-0.102117,0.00455692
-1.8553,-0.174053,0.0053093
-2.27164,-0.219839,0.00591923
-3.2005,-0.327779,0.00634693
-4.25777,-0.443924,0.00670071
-6.30889,-0.681203,0.00806658
-8.29691,-0.894043,0.00954206
-9.35539,-1.01523,0.01108813
-10.6709,-1.1021,0.0
-11.1849,-0.861529,0.00931666
-12.3404,-0.801053,0.00889742
