cl,cd
1.44074,0.0154058
1.30528,0.0123101
1.13437,0.00887
1.03602,0.00711697
0.921564,0.00626253
0.813568,0.00584976
0.752323,0.00568398
0.692694,0.00524042
0.586339,0.00531812
0.465499,0.00534623
0.338233,0.00524338
0.227093,0.0052065
0.090209,0.00629595
-0.028943,0.00665077
-0.255925,0.00750768
-0.508584,0.00834699
-0.740243,0.00969303
-0.95574,0.0115944
