aoa,cl,cd
13.2865,1.09406,0.01025546
12.4793,1.17719,0.01128666
11.1934,1.19015,0.01144743
10.5803,1.23905,0.0
10.0679,1.20148,0.01158797
9.17173,1.12145,0.01059522
8.18017,1.01692,0.00933544
6.99522,0.917251,0.00857716
6.09971,0.814326,0.00779411
4.24443,0.598626,0.006619
2.96335,0.474374,0.00638307
1.93896,0.361564,0.00591029
1.13938,0.256938,0.0042973
-0.045843,0.134267,0.00408506
-1.00623,0.01978,0.00506266
-2.06352,-0.093113,0.00544945
-3.98543,-0.315646,0.00640504
-6.06917,-0.538291,0.00736324
-8.15408,-0.752847,0.00930133
