aoa,cl,cd
22.3122,1.22822,0.01303423
20.3303,1.27894,0.01409225
18.38,1.31824,0.0
16.2371,1.36573,0.0
15.2134,1.39356,0.0
14.1893,1.42955,0.0
13.0058,1.42964,0.0
12.2387,1.39541,0.0
10.1288,1.28614,0.01424244
8.05113,1.12946,0.01109557
6.03656,0.97925,0.00978673
4.98115,0.892686,0.0089942
3.82998,0.77342,0.00844106
1.78275,0.565867,0.00788357
-0.16937,0.372947,0.0076305
-2.1542,0.173412,0.00752359
-2.98641,0.067076,0.00763432
-4.07539,-0.040923,0.00777932
-4.81159,-0.152201,0.00811114
-5.93344,-0.235701,0.00836012
-8.49847,-0.432233,0.00882357
-12.0898,-0.83198,0.01149405
-14.0795,-1.01069,0.01344344
-14.6898,-1.04352,0.0
-15.3676,-0.83557,0.01152676
-16.46,-0.879903,0.01201198
-18.388,-0.976757,0.01307204
