aoa,cl,cd
18.3642,1.17834,0.01184376
17.4038,1.36631,0.01551467
16.444,1.42695,0.01701173
15.2602,1.4452,0.01746488
14.1403,1.52711,0.0
13.2763,1.4604,0.0178423
12.3162,1.38227,0.01590232
9.9786,1.18357,0.0119459
8.02388,0.98301,0.01002407
6.00367,0.767609,0.00853783
5.07319,0.656566,0.00810308
4.0462,0.548775,0.00765255
2.92253,0.43278,0.00674697
2.37671,0.390315,0.00623771
1.99109,0.32817,0.00521634
0.898633,0.20226,0.00451207
-0.065616,0.094303,0.00456614
-0.997943,-0.002225,0.00453537
-1.5448,-0.074253,0.00462629
-2.12359,-0.121704,0.00511838
-3.15325,-0.239602,0.00637151
-4.2154,-0.355898,0.00698284
-5.34222,-0.470591,0.00749899
-6.17999,-0.582072,0.00785074
-8.27456,-0.803469,0.00937908
-10.2416,-1.01025,0.01124946
-12.1452,-1.20238,0.01430694
-13.1767,-1.24177,0.01600628
-14.3365,-1.24501,0.01616374
-15.2051,-1.19072,0.01411165
-16.3286,-1.01972,0.01133641
-17.0348,-0.914501,0.01037035
