aoa,cl,cd
18.4067,1.34129,0.0
17.3432,1.32658,0.0
16.4087,1.34952,0.0
15.2161,1.36101,0.0
14.3132,1.35612,0.0
13.3781,1.36924,0.0
12.3461,1.38565,0.0
11.3782,1.38731,0.0
10.4421,1.34965,0.0
9.15098,1.33984,0.0
8.34336,1.28086,0.0
7.30929,1.194,0.00960028
5.27291,1.03171,0.00774627
4.23798,0.925121,0.00698905
3.26744,0.816873,0.00656754
2.29634,0.672522,0.00630685
1.09931,0.587175,0.00631958
0.127833,0.450968,0.0063031
-0.778952,0.334425,0.00608531
-2.04186,0.211263,0.00600726
-2.94905,0.09631,0.00664684
-4.05065,-0.02197,0.00750173
-4.89342,-0.130396,0.00822126
-8.10325,-0.490384,0.01059764
-10.2768,-0.733803,0.0
