aoa,cl,cd
17.3262,1.50362,0.0
16.1659,1.56751,0.0
15.1345,1.60844,0.0
14.1032,1.6379,0.0
13.2331,1.59359,0.0
12.2664,1.51977,0.0
9.97905,1.32954,0.0
8.0466,1.09021,0.00966392
6.11463,0.905012,0.00855334
5.08447,0.782121,0.0077633
4.08664,0.662525,0.00736678
3.08892,0.5626,0.00625544
2.02698,0.451224,0.00501055
1.0939,0.343138,0.00455926
-0.064253,0.217056,0.00449769
-1.09358,0.107364,0.00479315
-2.28358,-0.010494,0.00551988
-4.2128,-0.244536,0.00646135
-5.14508,-0.357443,0.00667956
-6.23801,-0.465417,0.00716978
-8.29479,-0.68951,0.00837234
-10.3832,-0.900449,0.00989496
