cl,cm
1.40872,-0.04060075
1.26057,-0.041365
1.09489,-0.04089525
0.897275,-0.0416415
0.690055,-0.0407475
0.505102,-0.03945175
0.292955,-0.04101175
0.077577,-0.03929525
-0.137892,-0.04085475
-0.367787,-0.04077075
-0.557831,-0.041111
-0.749516,-0.03940225
-0.930087,-0.04302425
