aoa,cl,cd
24.3567,-0.184354,0.0
22.3032,-0.184739,0.0
20.3782,-0.181468,0.0
19.2877,-0.174141,0.0
18.4245,-0.128606,0.0
17.2383,-0.110705,0.0
16.3401,-0.105003,0.0
15.2506,-0.078563,0.0
14.0954,-0.072045,0.0
12.1693,-0.073242,0.0
9.98609,-0.076876,0.0
8.22027,-0.078075,0.0
5.90853,-0.079675,0.0
4.07851,-0.076807,0.0
1.89505,-0.075968,0.0
-0.127723,-0.069437,0.0
-2.24718,-0.066972,0.0
-3.98132,-0.063291,0.0
-6.26156,-0.058383,0.0
-8.15658,-0.055513,0.0
-10.3408,-0.052233,0.0
-12.1711,-0.022921,0.0
-13.3594,-0.004191,0.0
-14.3215,0.065401,0.0
