aoa,cl,cd
14.2751,0.719984,0.0
13.1883,0.734868,0.0
12.1655,0.757974,0.0
11.0463,0.774512,0.0
9.06342,0.80922,0.0
8.1344,0.786265,0.0
7.13908,0.700783,0.0
6.015,0.602127,0.0
5.05193,0.536356,0.00658737
4.02279,0.4179,0.00585945
3.05801,0.314231,0.00547375
1.89999,0.18914,0.0050939
1.19097,0.07883,0.00444628
0.033211,-0.024906,0.00355411
-0.932421,-0.128668,0.00490589
-2.09124,-0.247281,0.00520431
-2.99316,-0.35109,0.00546571
-3.99194,-0.466457,0.00598656
-5.05508,-0.580205,0.00682321
-6.21441,-0.684094,0.0
-7.14726,-0.733594,0.0
