cl,cd
1.27386,0.0178875
1.20408,0.0153047
1.01837,0.011593
0.81846,0.00902487
0.702553,0.0082232
0.617227,0.00768318
0.483548,0.00678288
0.435109,0.00612788
0.394465,0.00476848
0.254484,0.00448991
0.164364,0.004326
0.104915,0.00452256
0.064857,0.00498131
-0.036058,0.00625938
-0.148419,0.00706244
-0.267409,0.00739043
-0.375138,0.00776763
-0.500478,0.00848917
-0.702295,0.0115717
