cl,cd
1.08024,0.0113671
0.871732,0.00919981
0.671164,0.00742283
0.550779,0.00703101
0.438401,0.00703029
0.3212,0.00642655
0.216828,0.0058228
0.075502,0.00448515
-0.008023,0.00419108
-0.065849,0.00436998
-0.122071,0.00453259
-0.226478,0.0054774
-0.329285,0.00612879
-0.449778,0.00635622
-0.557423,0.00671417
-0.665054,0.00765905
-0.881948,0.00904348
-1.0795,0.0117973
