cl,cd
0.867169,0.0307534
0.797887,0.0207285
0.643652,0.0146511
0.478696,0.0123735
0.264079,0.0119875
0.073838,0.0123212
-0.15328,0.0133385
-0.350756,0.0164615
-0.52991,0.0212785
-0.594634,0.0259504
