cl,cm
1.29437,-0.01718178
1.20909,-0.01847158
1.11092,-0.01854163
1.01273,-0.0202508
0.920956,-0.02031643
0.698691,-0.0208853
0.469854,-0.01899893
0.250599,-0.01915535
0.023163,-0.01767673
-0.189846,-0.01741803
-0.414247,-0.017988
-0.635512,-0.01978745
-0.84721,-0.01829613
-1.04928,-0.01926128
