aoa,cl,cd
20.4603,0.908502,0.01781588
18.4636,1.0682,0.0
17.4012,1.08616,0.0
16.2423,1.08946,0.0
15.2118,1.1123,0.0
14.278,1.127,0.0
13.4089,1.09607,0.0
12.3463,1.07655,0.0
10.9615,1.06845,0.0
10.2208,1.05055,0.0
9.25454,1.04243,0.0
8.06286,1.00661,0.02345495
7.12884,0.96752,0.02120813
6.1949,0.907237,0.01774317
5.22886,0.819238,0.01555967
4.23044,0.739381,0.01406209
2.97433,0.625285,0.01264155
2.13702,0.524214,0.01209988
1.20297,0.418242,0.01157157
-0.150198,0.295955,0.01138385
-1.11668,0.185068,0.01129341
-2.11537,0.054601,0.01148489
-3.04987,-0.046524,0.01159816
-5.04796,-0.278164,0.01340391
-6.24079,-0.385853,0.01451261
-8.36884,-0.584945,0.0184302
