cl,cm
1.01442,0.00277248
0.916202,0.00231479
0.809925,0.00144277
0.809926,0.00185321
0.597362,0.00134044
0.597361,0.00092998
0.383173,0.00246876
0.383172,0.00205828
0.381562,0.00246798
0.1738,0.00442048
-0.025937,0.00268243
-0.240179,0.00381095
-0.45122,0.00412003
-0.667126,0.00114228
-0.667127,0.00073172
-0.88627,-0.00101611
