aoa,cl
18.4843,1.10686
16.4148,1.2645
15.5231,1.3187
14.8861,1.33348
14.5357,1.36305
13.3253,1.34166
12.4016,1.29889
10.4266,1.13278
8.32372,0.951826
6.18841,0.75766
3.95692,0.546987
3.09628,0.435079
2.20356,0.333023
1.78897,0.29515
1.11922,0.232576
0.002438,0.171579
-0.953962,0.0152096
-1.40054,-0.0341956
-2.07072,-0.0803505
-4.30438,-0.304407
-6.28305,-0.523539
-8.3261,-0.742736
-10.4023,-0.909356
