cl,cm
1.45991,-0.01470638
1.31125,-0.00498903
1.15458,-0.0066926
0.964184,-0.00637217
0.762421,-0.00605665
0.552463,-0.00411058
0.326279,-0.00339605
0.103096,-0.0030883
-0.091361,-0.00154006
-0.334205,-0.00942483
-0.580552,-0.0107678
-0.77878,-0.01167975
-0.998141,-0.0150613
