aoa,cl
10.2905,2.03059
9.3512,2.16463
8.73166,2.32798
7.18824,2.31381
6.25968,2.22107
5.3627,2.13318
4.33753,2.02569
2.221,1.81713
0.135085,1.60347
-1.98499,1.38962
-3.97775,1.1772
-6.00363,0.946597
-8.06467,0.735445
-9.99493,0.466769
-10.7349,0.356944
-12.2284,-0.249678
