aoa,cl,cd
18.1095,1.41033,0.0141154
17.1447,1.55237,0.0
16.2128,1.65361,0.0
14.8991,1.65198,0.0
14.0669,1.61442,0.0
13.0744,1.57358,0.0
12.0821,1.51966,0.0
10.8657,1.44449,0.01484745
9.90575,1.3644,0.01313112
8.11549,1.147,0.01052417
5.84228,0.958912,0.00864566
2.96222,0.626827,0.00667065
2.35294,0.592432,0.00557738
1.90483,0.53843,0.00417672
0.944776,0.412419,0.00391491
-0.04812,0.304371,0.00380943
-0.721214,0.243774,0.00394975
-1.07303,0.186487,0.00520635
-2.164,0.119272,0.00536805
-3.06082,0.006278,0.00565786
-4.14952,-0.146024,0.00601782
-6.29793,-0.368909,0.00695596
-8.47944,-0.588612,0.00810438
-10.5012,-0.796905,0.00998577
