aoa,cl,cd
24.2552,-0.098223,0.0
22.2055,-0.081755,0.0
20.2844,-0.071454,0.0
18.1081,-0.071423,0.0
16.028,-0.071394,0.0
14.0442,-0.071366,0.0
12.0607,-0.072982,0.0
9.9812,-0.071309,0.0
7.96641,-0.077032,0.0
6.81513,-0.07948,0.0
5.91973,-0.08111,0.0
5.08819,-0.080688,0.0
3.96885,-0.07985,0.0
1.92182,-0.072428,0.0
-0.220543,-0.070344,0.0
-2.20314,-0.063745,0.0
-6.16755,-0.053013,0.0
-8.40498,-0.049698,0.0
-10.067,-0.04639,0.0
-12.208,-0.043898,0.0
-14.2213,-0.037713,0.0
-16.2991,-0.020853,0.0
-17.0978,-0.019201,0.0
-18.2477,-0.018776,0.0
-20.2007,0.045698,0.0
-22.181,0.047362,0.0
-24.1624,0.069139,0.0
