aoa,cl,cd
20.2242,1.42442,0.02210098
19.2254,1.45234,0.0
18.0007,1.47041,0.0
17.1302,1.47534,0.0
16.1632,1.4852,0.0
15.0666,1.47208,0.0
14.0026,1.47045,0.0
13.0348,1.44912,0.0
12.0994,1.43271,0.0
10.9057,1.39825,0.02046542
9.93695,1.34081,0.01687557
8.09507,1.18491,0.01294715
5.86577,0.99458,0.00986025
4.89655,0.909271,0.00816799
3.95949,0.819044,0.00619504
2.82799,0.687813,0.00561575
1.8581,0.571355,0.00557682
0.855953,0.449988,0.00562152
0.015277,0.340108,0.00559225
-1.1158,0.208927,0.00551818
-2.3428,0.097446,0.00550068
-3.0869,-0.022248,0.00669417
-4.18494,-0.135353,0.00721796
-6.34896,-0.37793,0.00838054
-8.12564,-0.59753,0.00959796
-10.353,-0.830174,0.01121807
-11.1928,-0.943221,0.01258459
-12.3216,-1.03329,0.01368455
-13.3538,-1.12499,0.01580043
-14.3531,-1.19539,0.01755363
-15.2532,-1.16582,0.01681723
-16.0889,-1.13461,0.01604
