aoa,cl,cd
20.2233,1.28604,0.01346643
18.108,1.46662,0.01844571
17.2118,1.48129,0.01888522
16.2841,1.46305,0.0182869
15.2581,1.54844,0.0
14.1703,1.52689,0.01992122
13.1155,1.45926,0.0181183
12.1882,1.41469,0.016239
10.1431,1.24983,0.0127817
8.2591,1.04221,0.01062722
5.92615,0.857538,0.00905458
4.96826,0.747141,0.0083199
4.23447,0.640078,0.00742762
3.53136,0.584013,0.00650024
3.02028,0.532921,0.00547716
2.03067,0.411003,0.00492957
1.00877,0.298948,0.00474496
-0.013045,0.183603,0.00478179
-1.16281,0.061652,0.00496687
-2.21672,-0.052056,0.00505755
-3.20617,-0.178905,0.00667677
-4.1325,-0.272851,0.00735237
-5.21821,-0.39479,0.00791732
-6.14381,-0.513401,0.00833224
-8.02754,-0.734187,0.00979461
-10.2314,-0.96492,0.01157107
-12.0527,-1.13637,0.01414301
-14.1968,-1.24053,0.0
-15.1263,-1.24572,0.0
-16.1847,-1.23286,0.0
-17.2758,-1.20521,0.01682545
-18.3053,-1.11012,0.01374192
-20.1401,-0.926423,0.01127374
