aoa,cl,cd
20.2228,0.688247,0.01114662
18.0852,0.607988,0.01022839
17.0964,0.614607,0.01030412
16.5858,0.60315,0.01017304
16.2106,1.30202,0.0
15.285,1.25783,0.0
13.9764,1.21366,0.0
13.1141,1.15469,0.0
12.124,1.09407,0.02134141
9.9515,0.951492,0.01577856
8.12909,0.782567,0.01231753
5.98627,0.593896,0.01006717
4.8347,0.50364,0.00945388
4.22573,0.383778,0.00852752
2.78641,0.314848,0.00479291
1.82557,0.199886,0.0045786
0.896718,0.098044,0.00456879
0.030958,-0.044903,0.00448686
-1.08972,-0.120491,0.00468181
-2.17972,-0.258559,0.00522787
-4.26253,-0.426267,0.00942884
-5.16039,-0.52001,0.01002997
-6.31485,-0.631868,0.01134623
-8.11123,-0.806286,0.01374241
-10.2923,-0.962684,0.01731305
-12.2819,-1.11749,0.02395442
