aoa,cl,cd
16.323,0.77244,0.0
15.3304,0.721548,0.0
14.276,0.747939,0.0
13.2215,0.772691,0.0
12.2631,0.807306,0.0
11.2078,0.820554,0.0
10.0236,0.810785,0.0
9.12645,0.779603,0.0
8.16509,0.746776,0.0
7.13758,0.656355,0.0
6.10968,0.560978,0.0
4.02143,0.378392,0.01189126
2.92876,0.282955,0.00971435
1.8673,0.171029,0.00870394
1.09457,0.072245,0.00843434
-0.996442,-0.125373,0.00899421
-2.15528,-0.243986,0.00959855
-3.05738,-0.352738,0.01104835
-3.9595,-0.456569,0.01523717
-4.95736,-0.540647,0.0
-6.18062,-0.637939,0.0
