aoa,cl,cd
14.2825,0.786998,0.0
13.4173,0.832794,0.0
12.5208,0.906514,0.0
11.3342,0.955551,0.0
10.3713,0.973428,0.0
9.21423,0.951837,0.0
8.31388,0.923723,0.0
7.18702,0.842983,0.0
5.96407,0.775363,0.0
5.09449,0.706171,0.00738465
4.12733,0.594243,0.00665046
3.06355,0.474081,0.00615119
1.936,0.373615,0.00570933
1.16223,0.281447,0.00437493
0.034619,0.179337,0.00347091
-2.09258,-0.047845,0.00509492
-2.99576,-0.177809,0.00540175
-3.99445,-0.265109,0.00612696
-5.0585,-0.40168,0.0
-6.15359,-0.484086,0.0
-7.05577,-0.568077,0.0
-8.37476,-0.57833,0.0
-9.1161,-0.657355,0.0
-10.3393,-0.692211,0.0
-11.2394,-0.641599,0.0
-12.4301,-0.641969,0.0
-13.5244,-0.634098,0.0
-14.4256,-0.622882,0.0
-15.3269,-0.60838,0.0
