aoa,cl,cd
18.3101,1.26231,0.01086561
16.3535,1.42556,0.01332973
15.4877,1.5278,0.0
14.2673,1.52949,0.0
13.3036,1.52128,0.0
12.3713,1.4603,0.0
11.3427,1.40756,0.01287961
10.2816,1.32844,0.01149107
8.22295,1.124,0.00952496
7.12929,1.02013,0.00835687
6.03561,0.919556,0.00795222
5.00612,0.815675,0.0072777
4.07298,0.708492,0.00687338
3.23622,0.599658,0.00612942
2.62492,0.540291,0.00448608
1.94953,0.502359,0.0041848
1.6274,0.43145,0.00382042
0.984077,0.388568,0.00363907
0.597679,0.320955,0.00363573
0.082902,0.276424,0.00361382
-0.27137,0.207162,0.00512329
-0.882612,0.162626,0.00540939
-2.07334,0.035627,0.0056297
-3.00674,-0.074879,0.00594121
-4.03664,-0.185393,0.00641045
-4.84147,-0.295902,0.00711946
-6.22539,-0.431173,0.007748
-8.18889,-0.640684,0.0
