aoa,cl,cd
20.3245,1.37241,0.01459527
19.8122,1.52192,0.0
18.1545,1.51244,0.0
17.1346,1.46385,0.0161637
16.178,1.42336,0.01546919
15.412,1.43648,0.01569423
14.5499,1.45611,0.01603094
14.1025,1.49194,0.0
13.1774,1.41566,0.01533712
12.2199,1.35238,0.0142517
10.911,1.23705,0.01274098
9.9848,1.14766,0.01163574
8.86669,1.02407,0.01057448
6.1492,0.693654,0.00844325
5.02908,0.589405,0.00773016
4.38903,0.483474,0.00706541
3.04383,0.354675,0.00615584
2.05054,0.237232,0.0053068
1.08889,0.12137,0.00504952
0.126797,0.015251,0.00494532
-0.996157,-0.105618,0.00500404
-2.15175,-0.246146,0.00523615
-3.14732,-0.352421,0.00585495
-4.07906,-0.483245,0.0070578
-4.94691,-0.609214,0.00785111
-6.23314,-0.70914,0.00821119
-10.0641,-1.14999,0.01172452
-11.9656,-1.324,0.01391284
-14.0619,-1.48018,0.01637043
