cl,cm
1.07706,-0.03988575
0.929942,-0.05150375
0.689212,-0.05094175
0.482467,-0.0482975
0.241846,-0.046099
0.022218,-0.04919775
-0.195727,-0.04902125
-0.410372,-0.04597775
-0.610543,-0.05110025
