aoa,cl,cd
15.5621,-0.133442,0.0
14.5871,-0.12903,0.0
13.3305,-0.10922,0.0
13.4598,-0.096249,0.0
12.5764,-0.093832,0.0
11.7604,-0.069911,0.0
10.6894,-0.049616,0.0
9.4255,-0.034162,0.0
8.72698,-0.035771,0.0
7.58328,-0.035338,0.0
5.70498,-0.034888,0.0
3.66222,-0.034024,0.0
1.58209,-0.031933,0.0
-0.407425,-0.029838,0.0
-4.46751,-0.02727,0.0
-6.37612,-0.025574,0.0
-8.37764,0.008603,0.0
-9.47359,0.04033,0.0
-10.0844,0.065882,0.0
-10.9912,0.083251,0.0
-11.9005,0.096111,0.0
-13.0742,0.102422,0.0
-14.2845,0.102148,0.0
