cl,cd
1.37741,0.0197312
1.31676,0.0147543
1.15955,0.0120657
0.967381,0.00965771
0.769101,0.00813627
0.561378,0.00714001
0.460652,0.00642033
0.350217,0.00507763
0.306823,0.00366828
0.255702,0.00345608
0.183815,0.00317868
0.048339,0.00442743
-0.020207,0.00513406
-0.066492,0.00533183
-0.291589,0.00641932
-0.50404,0.00737582
-0.726125,0.00907215
-0.892343,0.0109327
