cl,cm
1.5227,-0.07167675
1.43353,-0.07135875
1.37776,-0.0677685
1.19609,-0.06915925
0.995091,-0.0685435
0.787512,-0.06793325
0.546147,-0.07060075
0.296488,-0.07124925
0.076988,-0.0714625
0.075385,-0.07146425
-0.158793,-0.07291125
-0.38681,-0.07435375
-0.590965,-0.08147075
