cl,cm
1.29754,-0.042089
1.12118,-0.0413215
0.944871,-0.0426205
0.768638,-0.0426795
0.547227,-0.04275375
0.350165,-0.04116775
0.137027,-0.0408265
-0.06635,-0.04172075
-0.300294,-0.0430375
-0.516372,-0.04311
-0.69532,-0.0452325
-0.893514,-0.0461235
