aoa,cl,cd
22.4645,1.23302,0.0
20.4298,1.32825,0.0
19.6033,1.38246,0.0
18.5528,1.40711,0.0
17.4696,1.40219,0.0
16.3223,1.39398,0.0
15.3981,1.39891,0.0
14.3458,1.38412,0.0
13.1337,1.36111,0.0
12.1762,1.32165,0.0
10.2922,1.22464,0.0
8.18463,1.1424,0.01821428
6.33263,1.11275,0.00800802
5.14964,1.01569,0.00635009
4.19036,0.936718,0.00603967
3.32636,0.824854,0.00586092
2.36653,0.716269,0.00574697
1.15098,0.602726,0.00570582
0.254878,0.489199,0.00551585
-0.832826,0.392091,0.00554452
-2.84931,0.137038,0.00677132
-3.93761,0.002096,0.00811861
-4.73772,-0.081853,0.00858655
-5.82611,-0.215163,0.0091941
-7.01046,-0.343565,0.00984675
-8.09876,-0.447306,0.01053998
-10.0517,-0.671203,0.01386178
-12.0367,-0.831042,0.0
