aoa,cd
16.0466,-0.06878975
14.1784,-0.0703765
10.0245,-0.0718775
7.96365,-0.073871
6.12912,-0.07297375
4.07054,-0.06792775
1.97887,-0.0670215
-0.015143,-0.06239225
-1.91249,-0.05776725
-4.00343,-0.05603325
-6.1256,-0.0509865
-8.02318,-0.04926025
-10.0484,-0.0433895
