aoa,cl,cd
20.491,0.783861,0.01194955
19.4046,0.744424,0.01130796
18.3885,1.45078,0.0
17.4619,1.45564,0.0
16.4071,1.42608,0.0
15.48,1.39652,0.0
14.3928,1.34563,0.0
12.1218,1.21758,0.02512015
10.234,1.07642,0.01812452
8.18552,0.905688,0.01401228
6.32865,0.743139,0.01128705
5.36787,0.636424,0.00984115
4.1832,0.5592,0.00819021
3.57508,0.559134,0.0081888
3.0626,0.511503,0.00481684
3.15827,0.463939,0.00448786
2.19733,0.378519,0.00448173
1.04416,0.289784,0.00444279
-0.013462,0.148547,0.00449621
-0.878606,0.071313,0.00438348
-1.87217,-0.038764,0.00470441
-4.01959,-0.231082,0.00845452
-6.07151,-0.44148,0.00963297
-8.22002,-0.650302,0.01200074
-10.1445,-0.844354,0.01479565
-12.3897,-0.974489,0.01897726
