cl,cm
1.38065,-0.10325075
1.27677,-0.10201875
1.18882,-0.10202175
1.06881,-0.1069715
0.90556,-0.10986425
0.674992,-0.10740125
0.434604,-0.10741225
0.205295,-0.10247
-0.030658,-0.1028915
-0.252338,-0.103726
