aoa,cl,cd
14.1908,0.795899,0.00962828
13.1556,0.800777,0.00967367
12.2171,0.835122,0.00999326
11.0136,1.27051,0.0
9.94821,1.15749,0.014765
8.04353,0.978994,0.01133204
5.91362,0.777638,0.00945835
4.91369,0.669625,0.00831613
3.94627,0.559995,0.00768334
3.04379,0.44057,0.00707471
2.26936,0.394766,0.00680046
1.94744,0.334249,0.00498712
1.39905,0.296632,0.00475473
0.915718,0.236123,0.00477285
-2.56453,-0.121902,0.00616951
-3.07993,-0.175833,0.00691975
-3.11122,-0.22814,0.00712672
-4.07811,-0.295124,0.00739539
-5.07618,-0.411125,0.00788941
-6.20343,-0.510758,0.00848378
-8.07006,-0.723064,0.01027315
-10.1941,-0.928749,0.01306638
-11.1963,-0.798007,0.01122152
-12.1664,-0.652576,0.00966138
