cl,cm
1.42101,-0.06771875
1.32913,-0.0652845
1.14545,-0.06493425
0.931241,-0.06664725
0.723536,-0.066305
0.503025,-0.06473575
0.277777,-0.0652205
0.271344,-0.06604325
0.023668,-0.06448375
-0.201399,-0.06209725
-0.437627,-0.06217575
-0.659307,-0.0618395
-0.88573,-0.0643745
-1.0671,-0.059516
