cl,cm
0.689373,-0.0400155
0.49483,-0.034941
0.280834,-0.036832
0.068309,-0.03708775
0.065086,-0.03750025
-0.15243,-0.0398065
-0.365228,-0.03679125
-0.562021,-0.03293675
