aoa,cl,cd
23.8752,-0.165613,0.0
23.0498,-0.159106,0.0
22.3838,-0.145627,0.0
21.3707,-0.105537,0.0
20.29,-0.10149,0.0
19.4947,-0.102755,0.0
18.5401,-0.104848,0.0
17.4582,-0.105717,0.0
16.3125,-0.10659,0.0
15.3257,-0.106226,0.0
14.3704,-0.10709,0.0
13.3833,-0.106725,0.0
11.1847,-0.113798,0.0
9.04895,-0.12005,0.0
7.13591,-0.121372,0.0
4.90261,-0.130915,0.0
3.02005,-0.129776,0.0
1.80731,-0.126141,0.0
-0.778739,-0.116412,0.0
-2.88696,-0.107066,0.0
-4.70864,-0.102221,0.0
-8.73814,-0.092543,0.0
-10.7542,-0.0877,0.0
