aoa,cd
24.5471,-0.08470225
22.3124,-0.0733055
20.3954,-0.06638025
18.1565,-0.065148
16.3321,-0.06636
13.9949,-0.06553375
10.0217,-0.06632825
4.12136,-0.055292
1.87473,-0.049977
-0.019714,-0.0450695
-2.07639,-0.04423825
-5.96697,-0.0397195
