aoa,cl,cd
12.6703,-0.369915,0.0
12.2015,-0.255715,0.0
11.2031,-0.257005,0.0
10.0757,-0.25789,0.0
9.07548,-0.249726,0.0
8.10879,-0.250603,0.0
7.07748,-0.251483,0.0
5.78788,-0.251143,0.0
4.88493,-0.25037,0.0
3.85279,-0.249195,0.0
3.0784,-0.247182,0.0
3.27205,-0.247994,0.0
0.947914,-0.238665,0.0
-0.084733,-0.23831,0.0
-1.02121,-0.23466,0.0
-3.15229,-0.231074,0.0
-4.89701,-0.224175,0.0
-7.03062,-0.211945,0.0
-8.16302,-0.200894,0.0
-8.81159,-0.184878,0.0
-10.8818,-0.172636,0.0
-12.8886,-0.155447,0.0
