aoa,cl
20.468,1.2253
18.4362,1.52426
16.214,1.67939
14.1231,1.58468
12.0642,1.43279
10.1014,1.24164
8.00915,1.05859
5.85165,0.83296
3.88654,0.631768
-6.24171,-0.440964
-8.30843,-0.64266
