cl,cm
1.28715,-0.02909675
1.19769,-0.02842475
1.10814,-0.028987
0.917685,-0.03213775
0.687376,-0.0306445
0.469702,-0.0300115
0.256605,-0.031452
0.048477,-0.02796225
-0.169767,-0.03144975
-0.389362,-0.028338
-0.594933,-0.0306275
