cl,cd
1.25471,0.0238457
1.0958,0.0158614
0.924422,0.011876
0.743544,0.00974194
0.533799,0.00793439
0.469538,0.00486584
0.408651,0.0041427
0.344574,0.00371465
0.120303,0.00352861
0.077042,0.00362599
0.035405,0.00413375
-0.05585,0.00598652
-0.285163,0.00685208
-0.505007,0.00784991
