cl,cd
1.3387,0.0172954
1.18492,0.0121958
0.992914,0.00983441
0.892103,0.00833128
0.801133,0.0059372
0.67764,0.00439734
0.558543,0.00425973
0.339561,0.00419992
0.234585,0.0057792
0.112164,0.00600454
-0.123072,0.0067691
-0.1263,0.00683493
-0.356712,0.00776461
-0.585505,0.00908995
-0.817466,0.0104972
-1.01388,0.0127785
