cl,cd
0.796,0.0207994
0.654239,0.0160985
0.495353,0.0136541
0.301408,0.0125935
0.128618,0.0119623
-0.05512,0.0121714
-0.235369,0.0129077
-0.42825,0.014088
-0.597903,0.0167661
-0.750713,0.0210217
-0.829833,0.0242574
