aoa,cl,cd
20.0882,0.977648,0.0
19.1311,1.13698,0.0
18.1729,1.18794,0.0
17.0865,1.19128,0.0
16.1597,1.18805,0.0
15.1051,1.1799,0.0
14.1781,1.16681,0.0
13.0914,1.15373,0.0
12.2281,1.12093,0.0
10.9814,1.10622,0.0
10.118,1.06849,0.0
8.10352,1.00454,0.0
6.8883,0.961902,0.0
6.15238,0.901165,0.01878807
4.10459,0.745218,0.01453002
2.15201,0.543251,0.01215186
1.03155,0.425015,0.01125935
0.007062,0.316625,0.01120286
-2.01037,0.076822,0.01109239
-4.18769,-0.138358,0.01191644
-6.17357,-0.371646,0.01370069
-6.91048,-0.471873,0.01507458
-8.28724,-0.570447,0.01687913
