aoa,cd
14.4985,-0.15788875
13.438,-0.15827675
12.4785,-0.056191
11.5834,-0.0429985
10.5563,-0.0396785
8.43517,-0.03920925
6.82806,-0.038754
4.45013,-0.035396
2.65076,-0.03164175
0.334395,-0.0336365
-1.53067,-0.0319385
-3.55504,-0.0252945
-7.7061,-0.02476743
