aoa,cl,cd
15.4246,1.26938,0.01186982
14.6576,1.27604,0.0119798
14.2754,1.57782,0.0
13.4121,1.4981,0.0
12.2289,1.43799,0.01465431
11.2052,1.35335,0.01325653
10.2129,1.24747,0.0115729
9.18839,1.15298,0.01053537
6.14458,0.839928,0.00809577
4.09212,0.616338,0.00713731
3.06535,0.505302,0.00650559
1.9742,0.405675,0.00549826
1.23532,0.289637,0.00463741
-0.017238,0.163777,0.0045058
-2.87858,-0.197759,0.00608603
-4.06829,-0.29598,0.00619185
-6.03167,-0.525281,0.00706009
-6.96523,-0.612138,0.00751099
-12.0247,-1.10426,0.01419411
