aoa,cl,cd
12.5419,0.928643,0.0
11.3841,0.985696,0.0
10.5799,1.01341,0.0
9.35782,1.01179,0.0
8.48961,0.98081,0.0
7.29989,0.918851,0.0
5.30653,0.767204,0.00774414
4.37453,0.65143,0.0067883
3.21711,0.550323,0.00633285
2.28515,0.428025,0.00562928
1.73865,0.372578,0.00499157
0.324227,0.220915,0.00401051
-0.38315,0.157308,0.00411124
-0.833084,0.098602,0.0052148
-1.76525,-0.010661,0.00539559
-4.01582,-0.240629,0.00596183
-4.81942,-0.33685,0.0
-5.81613,-0.441237,0.0
-6.84459,-0.576593,0.0
-7.93836,-0.65492,0.0
-8.8718,-0.692495,0.0
-10.0314,-0.694241,0.0
-11.0946,-0.689458,0.0
-12.1261,-0.668371,0.0
-13.1255,-0.642387,0.0
