cl,cm
1.2492,-0.083433
1.11313,-0.08148375
0.935479,-0.08778175
0.757714,-0.0891515
0.538173,-0.08521125
0.33781,-0.084132
0.132555,-0.082234
-0.069563,-0.081155
-0.279774,-0.08090425
-0.473985,-0.08516625
-0.663473,-0.085723
-0.854627,-0.08833875
-1.02822,-0.0798295
