cl,cm
1.42473,-0.00942238
1.33042,-0.00334895
1.12576,-0.00180983
0.932141,-0.00148889
0.744795,-0.00524808
0.523592,-0.00248962
0.329485,-0.00257723
0.107918,-0.00349498
-0.091353,-0.00317623
-0.292383,-0.00613163
-0.480715,-0.00580855
-0.720755,-0.009195
-0.919107,-0.0080578
-1.07079,-0.01017725
-1.26299,-0.00534623
