aoa,cl,cd
16.2375,0.73035,0.00849862
14.4039,0.773025,0.00889162
13.0874,1.31735,0.0
12.3794,1.26327,0.01579651
11.1886,1.18298,0.01390069
10.2872,1.08627,0.0121771
8.09835,0.874842,0.00982926
6.07027,0.671594,0.00799484
4.00995,0.471619,0.00695629
3.04397,0.345392,0.00633752
2.11023,0.233919,0.00500684
1.75607,0.196215,0.00457261
1.04783,0.135564,0.00401078
-1.36742,-0.197245,0.00491494
-3.07352,-0.303793,0.00639683
-4.00744,-0.423479,0.00678887
-5.9074,-0.646459,0.00799706
-8.00047,-0.857965,0.00967859
-9.99704,-1.06456,0.01207995
-11.0598,-1.17278,0.01361794
-12.2832,-1.24164,0.01550781
-13.056,-1.30887,0.0
-13.9571,-1.30557,0.0
-15.2405,-0.702019,0.00841974
-16.3024,-0.682318,0.00826071
