aoa,cd
15.9858,-0.236397
15.0896,-0.2372365
14.1937,-0.23602525
13.5207,-0.24219225
12.8464,-0.2565625
11.725,-0.26479
10.9561,-0.27014
9.83658,-0.2660625
8.58838,-0.2664975
7.59645,-0.26529
6.79674,-0.262845
4.84477,-0.261245
2.9252,-0.257185
0.81334,-0.25477
-1.04222,-0.2507075
-2.99308,-0.242136
-4.91192,-0.23356375
-7.0225,-0.22335475
-9.00486,-0.2119125
-11.1153,-0.2008835
-12.9041,-0.18000375
-14.6263,-0.14353725
