cl,cd
1.44873,0.0196757
1.38803,0.01708
1.32429,0.0149479
1.22684,0.0132951
1.14402,0.0117918
1.03706,0.0104044
0.941663,0.00967746
0.828572,0.00898364
0.728384,0.00819124
0.607364,0.00764626
0.506989,0.00598088
0.401719,0.00393735
0.293854,0.00387122
0.178001,0.0039039
0.06228,0.00429884
-0.043411,0.00602759
-0.160701,0.00640575
-0.297267,0.00671784
-0.399968,0.00735933
-0.504265,0.00796777
-0.621422,0.00844429
-0.728878,0.00910185
-0.836243,0.0100885
-0.935506,0.0113714
-1.01545,0.0129014
