aoa,cl,cd
23.607,1.42306,0.0
22.7183,1.50169,0.0
21.6974,1.51827,0.0
20.5792,1.51853,0.0
19.5885,1.51876,0.0
18.5642,1.49938,0.0
17.4428,1.46694,0.0
16.2912,1.4672,0.0
15.4244,1.42323,0.0
14.4974,1.4447,0.0
13.3437,1.4286,0.0
12.4116,1.37643,0.01514236
11.4809,1.35044,0.01429472
10.4823,1.2639,0.01195846
9.32163,1.15118,0.01079944
8.32189,1.05314,0.00985039
7.41745,0.941966,0.00895322
6.60958,0.838951,0.00814165
4.31873,0.619848,0.00597781
3.31741,0.510248,0.00533861
2.44411,0.39571,0.00509922
1.12032,0.269713,0.00510004
0.182087,0.148588,0.00490372
-0.820062,0.037268,0.00504144
-1.95184,-0.090447,0.00534856
-2.85806,-0.20508,0.00593452
-3.89365,-0.331199,0.00706021
-4.76815,-0.44914,0.00778691
-5.86675,-0.540923,0.00822927
-8.00414,-0.804778,0.00974085
-9.84992,-1.01628,0.0
