aoa,cl,cd
20.343,0.999301,0.01051602
18.2535,1.06152,0.01141599
17.2891,1.11061,0.01212606
16.3247,1.37719,0.01664526
15.2316,1.46063,0.01894466
14.1064,1.52118,0.02061326
13.2384,1.4558,0.01881155
12.017,1.36263,0.01624402
11.2135,1.26781,0.01461783
10.0565,1.17302,0.01304926
8.9639,1.07005,0.01153937
8.12846,0.973621,0.01014806
5.87929,0.767725,0.00851347
4.81918,0.641901,0.00774482
3.98399,0.545498,0.00618807
3.02042,0.424591,0.0057537
1.99259,0.318405,0.00570783
0.964811,0.217129,0.00564821
-0.030695,0.101151,0.00559376
-1.05846,0.026033,0.00580475
-1.92513,-0.124246,0.00617651
-3.20985,-0.187905,0.00659392
-3.91588,-0.313666,0.00695075
-4.91123,-0.396933,0.00724771
-6.13105,-0.53082,0.00810183
-8.21727,-0.767546,0.0097536
-12.0363,-1.14784,0.01608971
