aoa,cl,cd
17.3794,0.916512,0.00912581
16.4197,1.41648,0.0
15.5519,1.45071,0.0
14.5552,1.46695,0.0
13.4933,1.42594,0.0
12.4955,1.36858,0.01551416
11.4651,1.28994,0.01354024
10.4987,1.18839,0.01210912
9.40344,1.09335,0.01068701
8.37231,0.996658,0.00979371
6.40608,0.798334,0.00816378
4.34228,0.570462,0.00710847
3.24561,0.457297,0.00633426
2.37454,0.362167,0.00478845
1.3097,0.240786,0.00403638
0.212449,0.13574,0.00384503
-0.820529,0.017597,0.00428708
-1.75682,-0.085806,0.00608753
-2.69333,-0.213781,0.00652992
-3.92056,-0.318955,0.00698589
-5.72978,-0.550429,0.00809672
-7.92737,-0.778851,0.00974587
-9.89949,-0.990894,0.01235846
-10.999,-1.06342,0.01439782
-12.0017,-1.11954,0.0
-13.1018,-0.834954,0.01031908
-14.0405,-0.766505,0.00961973
